Index,Filename,AVG CPU Cycles / ms,AVG MEM Changes / ms,AVG Wattage,Length of observation period,AVG Raleway Load Time,AVG Montserrat Load Time,AVG SourceSans Load Time
295,analysis/data_extraction/input/WOFF2ALL\Firefox 2023-11-23 01.39 profile(1).json,12341599,51723.75900359394,0.000864607222,42.199,26.675,45.301,35.021
296,analysis/data_extraction/input/WOFF2ALL\Firefox 2023-11-23 01.39 profile(2).json,14189439,26175.13372100796,0.0017499375,94.383,25.866,32.465,38.574
297,analysis/data_extraction/input/WOFF2ALL\Firefox 2023-11-23 01.39 profile(3).json,12903826,48739.52113323841,0.000800540278,39.707,28.522,41.507,31.577
298,analysis/data_extraction/input/WOFF2ALL\Firefox 2023-11-23 01.39 profile.json,14194600,31995.130868688688,0.0018804775,100.321,29.706,44.076,37.367
299,analysis/data_extraction/input/WOFF2ALL\Firefox 2023-11-23 01.40 profile(1).json,13651439,29173.948442899225,0.0017539025,94.028,28.499,35.76,32.091
300,analysis/data_extraction/input/WOFF2ALL\Firefox 2023-11-23 01.40 profile(2).json,14070631,37476.76343178742,0.001619211111,87.39,21.617,27.586,28.449
301,analysis/data_extraction/input/WOFF2ALL\Firefox 2023-11-23 01.40 profile.json,13238046,21845.100498589323,0.001712591945,92.493,27.394,36.731,30.943
302,analysis/data_extraction/input/WOFF2ALL\Firefox 2023-11-23 01.41 profile(1).json,13407394,28605.430298425483,0.002009153611,107.63,36.085,41.225,44.957
303,analysis/data_extraction/input/WOFF2ALL\Firefox 2023-11-23 01.41 profile(2).json,14868782,25022.94245275815,0.001662080555,89.62,27.841,41.059,33.815
304,analysis/data_extraction/input/WOFF2ALL\Firefox 2023-11-23 01.41 profile.json,13583221,45132.47405741793,0.000896479722,45.699,29.689,49.028,36.64
305,analysis/data_extraction/input/WOFF2ALL\Firefox 2023-11-23 01.42 profile(1).json,13688305,30445.496539622618,0.0016139752779999999,86.309,29.608,43.271,35.952
306,analysis/data_extraction/input/WOFF2ALL\Firefox 2023-11-23 01.42 profile(2).json,12668444,44345.043842650644,0.000779952778,39.437,24.974,35.794,28.439
307,analysis/data_extraction/input/WOFF2ALL\Firefox 2023-11-23 01.42 profile(3).json,13002257,28617.603606480116,0.00182329,97.043,31.114,35.103,34.682
308,analysis/data_extraction/input/WOFF2ALL\Firefox 2023-11-23 01.42 profile.json,13610361,21556.469516686382,0.0018153430549999999,97.169,32.243,42.458,44.328
309,analysis/data_extraction/input/WOFF2ALL\Firefox 2023-11-23 01.43 profile(1).json,13859405,31800.424876297224,0.001575833333,83.46,29.352,36.386,30.888
310,analysis/data_extraction/input/WOFF2ALL\Firefox 2023-11-23 01.43 profile(2).json,14058857,22976.109321721164,0.001981076667,104.649,32.183,50.039,40.914
311,analysis/data_extraction/input/WOFF2ALL\Firefox 2023-11-23 01.43 profile.json,13555982,38990.918759253254,0.000849950277,42.698,29.281,44.277,33.529
312,analysis/data_extraction/input/WOFF2ALL\Firefox 2023-11-23 01.44 profile(1).json,12917102,27322.308120633803,0.001798076667,96.487,28.201,40.604,37.776
313,analysis/data_extraction/input/WOFF2ALL\Firefox 2023-11-23 01.44 profile(2).json,14363971,30413.56553652088,0.001500261111,79.726,21.793,30.562,24.584
314,analysis/data_extraction/input/WOFF2ALL\Firefox 2023-11-23 01.44 profile.json,13406674,27713.103913026498,0.001659674444,89.105,24.946,39.721,34.989
315,analysis/data_extraction/input/WOFF2ALL\Firefox 2023-11-23 01.45 profile(1).json,13508587,29275.616267917074,0.001616669444,85.718,28.685,42.37,36.615
316,analysis/data_extraction/input/WOFF2ALL\Firefox 2023-11-23 01.45 profile(2).json,13583573,21901.275932887133,0.001588914445,84.734,29.5,39.342,31.831
317,analysis/data_extraction/input/WOFF2ALL\Firefox 2023-11-23 01.45 profile.json,12569601,29946.99668020068,0.000984523056,50.484,30.715,46.354,37.756
