Index,Filename,AVG CPU Cycles / ms,AVG MEM Changes / ms,AVG Wattage,Length of observation period,AVG Raleway Load Time,AVG Montserrat Load Time,AVG SourceSans Load Time
262,analysis/data_extraction/input/OTF\Firefox 2023-11-21 00.43 profile(2).json,24946690,28582.134182369104,0.001608451389,84.1,24.261,42.858,51.571
263,analysis/data_extraction/input/OTF\Firefox 2023-11-21 00.43 profile(3).json,24195577,17624.739566141754,0.001674280556,86.191,24.27,50.024,50.337
264,analysis/data_extraction/input/OTF\Firefox 2023-11-21 00.43 profile.json,25078802,33031.25069903232,0.001734297778,89.952,25.794,50.677,60.452
265,analysis/data_extraction/input/OTF\Firefox 2023-11-21 00.44 profile(1).json,23158381,24981.279134226887,0.0016520325,86.233,35.588,50.838,52.247
266,analysis/data_extraction/input/OTF\Firefox 2023-11-21 00.44 profile(2).json,24006584,21029.669182808553,0.001528066944,76.575,21.739,40.059,44.573
267,analysis/data_extraction/input/OTF\Firefox 2023-11-21 00.44 profile.json,24738584,19020.54465846472,0.001629140555,82.587,31.143,42.001,42.37
268,analysis/data_extraction/input/OTF\Firefox 2023-11-21 00.45 profile(1).json,26663580,17517.565723525906,0.0018716325,92.814,27.068,51.225,51.861
269,analysis/data_extraction/input/OTF\Firefox 2023-11-21 00.45 profile(2).json,25381373,31510.461058720346,0.001630275833,83.598,35.296,43.207,42.841
270,analysis/data_extraction/input/OTF\Firefox 2023-11-21 00.45 profile.json,24922040,35090.45245535609,0.001649406111,84.702,24.549,47.574,53.33
271,analysis/data_extraction/input/OTF\Firefox 2023-11-21 00.46 profile(1).json,23724972,28675.2350302271,0.001798229167,92.234,21.243,54.76,54.446
272,analysis/data_extraction/input/OTF\Firefox 2023-11-21 00.46 profile(2).json,24940197,15975.973611730771,0.001672806389,86.268,24.594,48.716,49.558
273,analysis/data_extraction/input/OTF\Firefox 2023-11-21 00.46 profile.json,25518431,28349.490116545418,0.001635596389,83.237,22.503,43.532,51.193
274,analysis/data_extraction/input/OTF\Firefox 2023-11-21 00.47 profile(1).json,24558693,27034.694427870952,0.0016904625,86.98,27.382,50.325,51.292
275,analysis/data_extraction/input/OTF\Firefox 2023-11-21 00.47 profile(2).json,25247525,19441.429281545432,0.001604791389,82.602,20.74,42.022,42.425
276,analysis/data_extraction/input/OTF\Firefox 2023-11-21 00.47 profile(3).json,24582072,32149.785108222746,0.001590490278,80.58,33.967,41.405,46.64
277,analysis/data_extraction/input/OTF\Firefox 2023-11-21 00.47 profile.json,24658643,26751.795123443237,0.001688869722,85.582,21.356,46.506,49.877
278,analysis/data_extraction/input/OTF\Firefox 2023-11-21 00.48 profile(1).json,25544784,22512.110394591433,0.001693088889,84.135,20.51,48.66,39.632
279,analysis/data_extraction/input/OTF\Firefox 2023-11-21 00.48 profile(2).json,25589621,24253.779501772096,0.001952542222,102.304,28.391,61.592,62.153
280,analysis/data_extraction/input/OTF\Firefox 2023-11-21 00.48 profile.json,23747505,23261.176669696553,0.0019797380549999998,104.274,54.17,54.422,75.085
281,analysis/data_extraction/input/OTF\Firefox 2023-11-21 00.49 profile(1).json,24754628,18499.889797685548,0.001587474167,82.587,35.389,40.139,47.31
282,analysis/data_extraction/input/OTF\Firefox 2023-11-21 00.49 profile(2).json,23873492,32605.626079988542,0.001669519167,85.837,23.262,47.093,51.856
283,analysis/data_extraction/input/OTF\Firefox 2023-11-21 00.49 profile.json,25490809,20995.259639146494,0.001635596388,83.413,24.598,48.633,52.264
284,analysis/data_extraction/input/OTF\Firefox 2023-11-21 00.50 profile(1).json,25176016,30167.758872449034,0.001699629444,86.159,24.153,46.883,51.066
285,analysis/data_extraction/input/OTF\Firefox 2023-11-21 00.50 profile(2).json,25120593,24701.607206983237,0.001628496667,83.052,22.03,55.555,47.522
286,analysis/data_extraction/input/OTF\Firefox 2023-11-21 00.50 profile(3).json,27338997,35640.51907946725,0.001602181945,82.278,21.803,36.217,48.086
287,analysis/data_extraction/input/OTF\Firefox 2023-11-21 00.50 profile.json,25991895,26391.209009710103,0.0016453225,83.279,23.323,41.121,53.115
288,analysis/data_extraction/input/OTF\Firefox 2023-11-21 00.51 profile(1).json,24128315,26955.138312080446,0.001738228889,86.8,38.761,50.585,53.134
289,analysis/data_extraction/input/OTF\Firefox 2023-11-21 00.51 profile(2).json,23737865,21717.80081726849,0.001638036389,84.976,19.723,43.362,50.334
290,analysis/data_extraction/input/OTF\Firefox 2023-11-21 00.51 profile.json,25227586,28295.948908623905,0.001651219167,84.037,23.508,46.266,51.042
291,analysis/data_extraction/input/OTF\Firefox 2023-11-21 00.52 profile(1).json,25015962,27452.7573058994,0.001637816111,84.551,23.153,44.836,46.74
292,analysis/data_extraction/input/OTF\Firefox 2023-11-21 00.52 profile(2).json,24066720,30526.01564317472,0.0016611825,85.812,26.526,40.942,52.127
293,analysis/data_extraction/input/OTF\Firefox 2023-11-21 00.52 profile.json,25231415,30169.46049791247,0.001631021388,83.988,21.671,45.162,49.792
294,analysis/data_extraction/input/OTF\Firefox 2023-11-21 00.53 profile(1).json,26300856,23851.555780242288,0.001608993611,82.506,29.999,43.771,44.073
295,analysis/data_extraction/input/OTF\Firefox 2023-11-21 00.53 profile(2).json,25212612,15604.39526818576,0.001659572777,86.104,36.201,48.358,49.777
296,analysis/data_extraction/input/OTF\Firefox 2023-11-21 00.53 profile(3).json,25754456,27477.544316560743,0.001578747777,81.301,24.86,42.152,51.153
297,analysis/data_extraction/input/OTF\Firefox 2023-11-21 00.53 profile.json,25369496,28313.96108890364,0.001782436944,92.181,23.34,46.314,59.242
298,analysis/data_extraction/input/OTF\Firefox 2023-11-21 00.54 profile(1).json,26296270,19309.43720290774,0.0019528641659999999,99.98,25.794,54.342,66.07
299,analysis/data_extraction/input/OTF\Firefox 2023-11-21 00.54 profile(2).json,26587015,19608.62749149547,0.001740838333,86.978,36.057,47.668,51.002
300,analysis/data_extraction/input/OTF\Firefox 2023-11-21 00.54 profile.json,24734781,27142.891670597455,0.001646644167,85.422,25.513,41.642,52.162
301,analysis/data_extraction/input/OTF\Firefox 2023-11-21 00.55 profile(1).json,24825233,32772.3738478907,0.001700900277,87.942,26.061,56.22,44.314
302,analysis/data_extraction/input/OTF\Firefox 2023-11-21 00.55 profile(2).json,24579608,20022.00291074505,0.001726062778,88.535,27.924,44.048,51.199
303,analysis/data_extraction/input/OTF\Firefox 2023-11-21 00.55 profile.json,24412042,34051.83914512198,0.001630496111,79.967,25.062,40.869,48.436
304,analysis/data_extraction/input/OTF\Firefox 2023-11-21 00.56 profile(1).json,26130358,21441.22284782674,0.001723843056,87.916,24.132,43.998,49.709
305,analysis/data_extraction/input/OTF\Firefox 2023-11-21 00.56 profile(2).json,23409969,24703.345568165805,0.001500854166,76.526,26.328,42.968,45.843
306,analysis/data_extraction/input/OTF\Firefox 2023-11-21 00.56 profile(3).json,23347681,22474.63529914247,0.0016418658329999999,84.129,26.528,44.856,51.752
307,analysis/data_extraction/input/OTF\Firefox 2023-11-21 00.56 profile.json,25153703,25930.476595104774,0.001711355,87.253,23.673,49.085,51.329
