Index,Filename,AVG CPU Cycles / ms,AVG MEM Changes / ms,AVG Wattage,Length of observation period,AVG Raleway Load Time,AVG Montserrat Load Time,AVG SourceSans Load Time
410,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.29 profile(2).json,14311748,11998.049253369072,0.001014006389,51.495,13.725,22.122,21.605
411,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.29 profile.json,16287802,24748.46065342828,0.000903698055,45.783,12.159,24.027,23.622
412,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.30 profile(1).json,15934812,23875.86488190457,0.001012854167,52.847,15.488,22.149,24.553
413,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.30 profile(2).json,15342642,13518.841092257355,0.000987081667,51.503,11.495,20.574,21.775
414,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.30 profile.json,14996479,18733.56241457556,0.001012972777,50.767,11.08,18.058,19.773
415,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.31 profile(1).json,16046699,39151.28073193779,0.001017666389,51.924,9.719,23.097,23.386
416,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.31 profile(2).json,16643314,31372.736515530487,0.001078649445,56.128,13.824,23.127,29.713
417,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.31 profile(3).json,13958295,31295.64788373191,0.000825397778,42.481,13.893,19.458,10.872
418,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.31 profile.json,15456264,38974.783786236156,0.001064517778,54.639,8.989,17.239,24.079
419,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.32 profile(1).json,14908479,36959.166106344266,0.000822601944,41.708,11.153,18.685,18.448
420,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.32 profile(2).json,16621894,24258.285850782893,0.001051114722,54.583,10.813,29.383,18.42
421,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.32 profile.json,16218149,25039.885838526734,0.001001535278,52.538,13.33,27.501,22.355
422,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.33 profile(1).json,14763421,38631.68900200667,0.0009703744449999999,49.945,7.534,20.134,13.31
423,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.33 profile(2).json,16568241,43202.8094156848,0.001311974445,69.232,13.134,25.945,20.346
424,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.33 profile.json,15850450,32605.01136215177,0.001064517777,55.506,11.973,28.352,28.002
425,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.34 profile(1).json,16058347,47551.468574903825,0.000873621667,44.959,8.738,21.84,15.769
426,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.34 profile(2).json,15869416,20418.35797460465,0.001188618889,63.664,7.228,22.705,16.787
427,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.34 profile(3).json,16042736,22529.012336028463,0.000986488611,49.798,8.59,22.47,14.302
428,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.34 profile.json,15958815,36404.050730842275,0.001043642222,53.686,10.681,22.205,21.968
429,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.35 profile(1).json,16300974,22940.82573751494,0.0009454322229999999,47.454,12.826,19.217,26.472
430,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.35 profile(2).json,15247499,27204.839938484754,0.0010588074999999999,53.31,10.397,17.408,23.548
431,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.35 profile.json,14786243,30338.098336027648,0.0010316286109999999,52.199,11.113,24.041,24.311
432,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.36 profile(1).json,16126764,25587.130808679656,0.001025071111,52.428,12.685,27.205,20.316
433,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.36 profile(2).json,16513327,26469.03807232517,0.000958343888,48.85,11.843,18.714,23.218
434,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.36 profile.json,15879303,33194.97961950589,0.001013091389,52.109,10.144,24.809,19.004
435,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.37 profile(1).json,15193158,29569.331147875862,0.000966477222,49.016,9.492,23.095,16.082
436,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.37 profile(2).json,15626356,35928.53002896593,0.0010081775,52.398,9.916,16.599,26.238
437,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.37 profile.json,14909875,35736.09028405816,0.000988555834,50.729,10.425,18.087,23.867
438,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.38 profile(1).json,16130538,28300.220791534117,0.0010555880549999999,54.317,10.803,16.607,23.104
439,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.38 profile(2).json,17451134,27800.60866853131,0.0011669130549999999,60.172,10.689,23.761,30.411
440,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.38 profile(3).json,14423563,19122.196022567423,0.001047946111,54.427,13.04,24.596,19.138
441,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.38 profile.json,14825377,23427.591799834598,0.0010773786109999999,56.179,10.614,24.899,18.091
442,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.39 profile(1).json,15655316,32564.39540733764,0.000968663056,49.488,10.002,22.846,21.329
443,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.39 profile(2).json,16991426,37386.7739371533,0.0012479074999999999,59.0,11.2,25.994,19.584
444,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.39 profile.json,16212835,32781.41467399888,0.000943991945,48.405,13.278,18.482,25.864
