Index,Filename,AVG CPU Cycles / ms,AVG MEM Changes / ms,AVG Wattage,Length of observation period,AVG Raleway Load Time,AVG Montserrat Load Time,AVG SourceSans Load Time
374,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.13 profile(1).json,26539557,33514.298395391386,0.001567818611,79.669,22.188,46.852,45.845
375,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.13 profile(2).json,26197159,36503.682077491096,0.001559719166,79.042,22.346,42.322,39.877
376,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.13 profile.json,27805147,32219.99815615276,0.001587745278,80.13,25.166,47.079,46.066
377,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.14 profile(1).json,26265650,34897.03686931293,0.001581069167,79.019,19.869,40.159,43.757
378,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.14 profile(2).json,25081583,23848.44208359607,0.001451291666,72.544,26.894,41.937,41.129
379,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.14 profile.json,27029495,30225.678583770343,0.001527151945,76.24,22.204,41.624,40.546
380,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.15 profile(1).json,27463441,40828.44005045336,0.001708660834,87.82,30.397,48.478,47.483
381,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.15 profile(2).json,26812394,36678.262637426684,0.001635223611,81.076,26.86,46.963,45.956
382,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.15 profile(3).json,26517447,36318.68142484185,0.001447546945,73.195,23.652,33.085,40.358
383,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.15 profile.json,27109870,31270.647989979258,0.001541758055,78.22,24.275,36.387,45.12
384,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.16 profile(1).json,27308236,36862.74614797071,0.001645271667,84.209,22.608,47.362,46.318
385,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.16 profile(2).json,25596654,38851.88341500264,0.001454917778,73.623,21.442,44.434,43.38
386,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.16 profile.json,26377567,37000.51813747903,0.001551467223,74.178,20.539,42.613,39.936
387,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.17 profile(1).json,27411383,36427.811083439265,0.001530388333,77.153,23.154,44.526,43.643
388,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.17 profile(2).json,27390958,37319.28452960778,0.001629479445,82.795,25.407,40.319,48.373
389,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.17 profile.json,26765501,43221.07590570097,0.001486095556,75.838,22.921,33.848,43.515
390,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.18 profile(1).json,25686211,40283.65672365687,0.001578747778,79.332,26.662,42.805,50.975
391,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.18 profile(2).json,25311437,36664.80380701954,0.001386784166,70.211,24.046,33.447,41.069
392,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.18 profile.json,25485582,32804.51389106366,0.0014415825,72.03,24.16,33.413,45.916
393,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.19 profile(1).json,27462796,30715.656913361585,0.001650388889,82.061,20.086,39.45,46.627
394,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.19 profile(2).json,26587592,31556.66657021435,0.001578663055,78.904,25.541,37.14,45.89
395,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.19 profile(3).json,27280001,37736.27055377081,0.001669214167,83.094,25.37,40.697,48.164
396,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.19 profile.json,25671179,33813.59020763414,0.0015295580559999999,78.006,19.454,40.876,40.754
397,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.20 profile(1).json,27207840,34858.689696083005,0.001645407222,81.765,27.157,44.274,43.181
398,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.20 profile(2).json,28106989,39489.61117548462,0.001591456111,79.897,20.051,48.656,47.696
399,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.20 profile.json,27463154,42151.03467661698,0.001563057222,78.721,25.901,45.582,44.577
400,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.21 profile(1).json,28164426,40283.35953583923,0.001652049445,82.666,26.713,36.583,48.542
401,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.21 profile(2).json,28116186,33045.97792934846,0.001523102222,77.233,25.361,42.253,42.01
402,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.21 profile.json,26252466,31671.838304855646,0.001542063055,77.177,26.86,34.408,46.01
403,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.22 profile(1).json,26326183,25796.464207067205,0.0017286044449999999,87.689,21.358,51.121,50.167
404,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.22 profile(2).json,26831003,32262.43965477265,0.001380243611,70.732,21.347,39.872,39.297
405,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.22 profile(3).json,25567531,32651.24319682356,0.001637612778,81.878,24.744,37.994,45.998
406,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.22 profile.json,27602092,32778.37525461726,0.001658268055,83.733,28.42,50.945,50.648
407,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.23 profile(1).json,25906964,55534.91475108562,0.001464389722,73.245,24.499,39.763,40.461
408,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.23 profile(2).json,26563283,39136.97473272368,0.001460441667,73.592,21.588,41.055,40.019
409,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.23 profile.json,27338581,40269.91736564292,0.0015353699999999999,77.588,23.335,47.05,46.061
410,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.24 profile(1).json,26220680,40215.9701680042,0.001536403611,77.025,23.217,44.854,43.851
411,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.24 profile(2).json,25539300,37373.07805107648,0.001580543889,79.691,27.337,43.135,47.337
412,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.24 profile.json,26159264,33028.384519613464,0.001639561389,82.554,27.871,42.693,48.112
413,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.25 profile(1).json,27988497,28258.744939288696,0.001657183611,82.588,20.466,49.654,42.858
414,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.25 profile(2).json,26927209,40744.86154719573,0.001669688611,81.759,24.477,45.863,44.795
415,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.25 profile(3).json,26344143,45680.22239580905,0.001600267222,82.477,25.208,46.439,45.288
416,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.25 profile.json,28288047,27689.684578585355,0.0015282025,77.507,26.527,38.879,44.104
417,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.26 profile(1).json,28030495,34186.037941311115,0.001602165,80.208,23.558,33.392,50.123
418,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.26 profile(2).json,26713055,46347.94495978595,0.001649829722,82.239,22.488,45.916,44.96
419,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.26 profile.json,26690026,31928.65296845631,0.0015751725,79.341,24.654,46.959,46.552
420,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.27 profile(1).json,26875533,36387.34747753448,0.0014984480559999999,75.157,24.787,35.096,44.478
421,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.27 profile(2).json,28282898,40839.15946180258,0.001646322222,82.348,24.35,41.526,49.934
422,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.27 profile.json,26989169,35073.15124278822,0.0016148902779999999,81.664,25.862,42.006,49.86
423,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.28 profile(1).json,28487804,36621.612515116394,0.001635105,81.242,24.039,46.832,45.813
424,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.28 profile(2).json,26657547,36280.05679652363,0.001523898611,75.729,23.121,45.562,44.533
425,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.28 profile(3).json,26242111,28541.13550235707,0.001448123055,72.072,22.859,33.053,42.808
426,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.28 profile.json,27118805,40657.362320932756,0.001517205556,76.703,25.609,32.557,44.02
427,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.29 profile(1).json,26251561,41880.040263295086,0.0016019277779999999,80.391,22.988,43.418,42.802
428,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.29 profile(2).json,26948633,35715.61432618521,0.001611518334,78.909,27.889,39.044,46.756
429,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.29 profile.json,24761517,34786.91593544288,0.0014756747229999999,73.145,22.864,42.362,41.407
430,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.30 profile(1).json,28074318,23248.724250302756,0.001646322222,81.066,19.417,47.172,46.115
431,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.30 profile(2).json,27323979,39619.674273546574,0.001559786944,77.9,24.498,45.704,44.723
432,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.30 profile.json,27955854,29301.328221436557,0.001584186945,77.352,25.78,38.773,46.214
433,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.31 profile(1).json,25359594,38300.46622258694,0.001407100556,71.334,23.867,40.061,39.889
